Site Name,OutageUID,Project ID,Date,Emp ID,Firm,Role,ST Hours,OT Hours,Total Cost
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2969,09-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1439.33
West Valley Peaker,WV_HGP_2026,PRJ-WV-2338,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1620.21
West Valley Peaker,WV_HGP_2026,PRJ-WV-2345,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1110.8
West Valley Peaker,WV_HGP_2026,PRJ-WV-2332,09-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1242.33
North Substation,NS_MO_2025,PRJ-NS-1286,09-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,731.19
North Substation,NS_MO_2025,PRJ-NS-1257,09-01-2026,C-1077,Precision Welding,Safety Officer,8,0,570.8
West Valley Peaker,WV_HGP_2026,PRJ-WV-2345,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1271.4
West Valley Peaker,WV_HGP_2026,PRJ-WV-2330,09-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1589.22
West Valley Peaker,WV_HGP_2026,PRJ-WV-2339,09-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1631.44
West Valley Peaker,WV_HGP_2026,PRJ-WV-2332,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1489.98
West Valley Peaker,WV_HGP_2026,PRJ-WV-2338,09-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1470.1
West Valley Peaker,WV_HGP_2026,PRJ-WV-2332,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1451.21
West Valley Peaker,WV_HGP_2026,PRJ-WV-2338,09-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1432.79
West Valley Peaker,WV_HGP_2026,PRJ-WV-2326,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1227.23
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2971,09-01-2026,C-1024,Apex Industrial,Millwright,8,0,795.31
West Valley Peaker,WV_HGP_2026,PRJ-WV-2339,09-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1541.09
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2965,09-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1262.56
North Substation,NS_MO_2025,PRJ-NS-1228,09-01-2026,C-1027,Precision Welding,Crane Operator,8,0,852.82
North Substation,NS_MO_2025,PRJ-NS-1361,09-01-2026,C-1073,Precision Welding,General Labor,8,0,393.72
North Substation,NS_MO_2025,PRJ-NS-1312,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1594.83
North Substation,NS_MO_2025,PRJ-NS-1291,09-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,624.4
North Substation,NS_MO_2025,PRJ-NS-1369,09-01-2026,C-1008,Apex Industrial,Safety Officer,8,0,663.39
North Substation,NS_MO_2025,PRJ-NS-1334,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1574.42
North Substation,NS_MO_2025,PRJ-NS-1356,09-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,729.58
North Substation,NS_MO_2025,PRJ-NS-1271,09-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,589.02
North Substation,NS_MO_2025,PRJ-NS-1304,09-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,598.05
North Substation,NS_MO_2025,PRJ-NS-1321,09-01-2026,C-1062,PrimeFix Solutions,General Labor,8,0,368.59
North Substation,NS_MO_2025,PRJ-NS-1356,09-01-2026,C-1054,Midwest Mech Pros,General Labor,8,0,396.62
North Substation,NS_MO_2025,PRJ-NS-1349,09-01-2026,C-1011,Midwest Mech Pros,General Labor,8,0,414.84
North Substation,NS_MO_2025,PRJ-NS-1291,09-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,593.88
North Substation,NS_MO_2025,PRJ-NS-1206,09-01-2026,C-1026,Precision Welding,Controls Tech,8,0,1042.98
North Substation,NS_MO_2025,PRJ-NS-1188,09-01-2026,C-1003,Summit Field Techs,Millwright,8,0,676.32
North Substation,NS_MO_2025,PRJ-NS-1321,09-01-2026,C-1062,PrimeFix Solutions,General Labor,8,0,392.41
North Substation,NS_MO_2025,PRJ-NS-1388,09-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,809.74
North Substation,NS_MO_2025,PRJ-NS-1361,09-01-2026,C-1073,Precision Welding,General Labor,8,0,391.77
North Substation,NS_MO_2025,PRJ-NS-1324,09-01-2026,C-1072,Apex Industrial,Crane Operator,8,0,754.6
North Substation,NS_MO_2025,PRJ-NS-1288,09-01-2026,C-1077,Precision Welding,Safety Officer,8,0,565.26
North Substation,NS_MO_2025,PRJ-NS-1152,09-01-2026,C-1053,Precision Welding,Millwright,8,0,630.35
North Substation,NS_MO_2025,PRJ-NS-1257,09-01-2026,C-1077,Precision Welding,Safety Officer,8,0,582.18
North Substation,NS_MO_2025,PRJ-NS-1250,09-01-2026,C-1072,Apex Industrial,Crane Operator,8,0,760.95
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2969,09-01-2026,C-1017,Summit Field Techs,Crane Operator,8,0,808.27
West Valley Peaker,WV_HGP_2026,PRJ-WV-2338,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1253.37
West Valley Peaker,WV_HGP_2026,PRJ-WV-2330,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1335.74
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2965,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1749.67
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2966,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1338.01
Coast BaseLoad,CB_MO_2027,PRJ-CB-2526,09-01-2026,C-1066,Apex Industrial,General Labor,8,0,419.34
Coast BaseLoad,CB_MO_2027,PRJ-CB-2531,09-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1629.96
Coast BaseLoad,CB_MO_2027,PRJ-CB-2514,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1747.45
Coast BaseLoad,CB_MO_2027,PRJ-CB-2517,09-01-2026,C-1065,PrimeFix Solutions,Safety Officer,8,0,631.95
Coast BaseLoad,CB_MO_2027,PRJ-CB-2517,09-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1652.56
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2965,09-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1423.77
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2969,09-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1698.14
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2968,09-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1503.89
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2966,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1196.39
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2964,09-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1616.03
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2968,09-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1270.65
Coast BaseLoad,CB_MO_2027,PRJ-CB-2531,09-01-2026,C-1030,Summit Field Techs,Millwright,8,0,650.67
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2968,09-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1121.49
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2965,09-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1618.51
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2965,09-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1449.23
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2969,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1151.3
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2967,09-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1580.92
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2970,09-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1129.77
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2971,09-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1415.36
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2970,09-01-2026,C-1003,Summit Field Techs,Millwright,8,0,672.57
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2965,09-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1607.99
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2971,09-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1723.03
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2968,09-01-2026,C-1008,Apex Industrial,Safety Officer,8,0,730.58
West Valley Peaker,WV_HGP_2026,PRJ-WV-2339,09-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1550.31
North Substation,NS_MO_2025,PRJ-NS-1208,09-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,837.11
West Valley Peaker,WV_HGP_2026,PRJ-WV-2338,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1702.08
West Valley Peaker,WV_HGP_2026,PRJ-WV-2326,09-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1460.57
West Valley Peaker,WV_HGP_2026,PRJ-WV-2326,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1547.9
West Valley Peaker,WV_HGP_2026,PRJ-WV-2345,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1107.1
West Valley Peaker,WV_HGP_2026,PRJ-WV-2338,09-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1349.62
West Valley Peaker,WV_HGP_2026,PRJ-WV-2332,09-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1300.34
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2968,09-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1636.68
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2969,09-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1330.63
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2969,09-01-2026,C-1051,Apex Industrial,Crane Operator,8,0,852.89
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2964,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1517.07
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2964,09-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1413.81
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2966,09-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,1032.23
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2971,09-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1514.67
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2967,09-01-2026,C-1034,Atlas Heavy Eng,Safety Officer,8,0,549.84
West Valley Peaker,WV_HGP_2026,PRJ-WV-2338,09-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1408.31
Rural Gen BaseLoad,RG_HGP_2026,PRJ-RG-2968,09-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1297.01
West Valley Peaker,WV_HGP_2026,PRJ-WV-2332,09-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1748.41
West Valley Peaker,WV_HGP_2026,PRJ-WV-2332,09-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1445.36
North Substation,NS_MO_2025,PRJ-NS-1258,10-01-2026,C-1015,Atlas Heavy Eng,Controls Tech,8,0,1285.32
North Substation,NS_MO_2025,PRJ-NS-1301,10-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,569.85
North Substation,NS_MO_2025,PRJ-NS-1181,10-01-2026,C-1078,Atlas Heavy Eng,Millwright,8,0,694.79
North Substation,NS_MO_2025,PRJ-NS-1265,10-01-2026,C-1079,Precision Welding,Crane Operator,8,0,786.0
North Substation,NS_MO_2025,PRJ-NS-1200,10-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,589.33
North Substation,NS_MO_2025,PRJ-NS-1286,10-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,751.36
North Substation,NS_MO_2025,PRJ-NS-1312,10-01-2026,C-1042,PrimeFix Solutions,General Labor,8,0,408.21
North Substation,NS_MO_2025,PRJ-NS-1348,10-01-2026,C-1026,Precision Welding,Controls Tech,8,0,1028.16
North Substation,NS_MO_2025,PRJ-NS-1213,10-01-2026,C-1041,Precision Welding,Millwright,8,0,686.27
North Substation,NS_MO_2025,PRJ-NS-1198,10-01-2026,C-1043,Apex Industrial,Crane Operator,8,0,820.36
North Substation,NS_MO_2025,PRJ-NS-1366,10-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1667.74
North Substation,NS_MO_2025,PRJ-NS-1330,10-01-2026,C-1071,PrimeFix Solutions,Crane Operator,8,0,771.44
North Substation,NS_MO_2025,PRJ-NS-1315,10-01-2026,C-1062,PrimeFix Solutions,General Labor,8,0,367.47
North Substation,NS_MO_2025,PRJ-NS-1151,10-01-2026,C-1065,PrimeFix Solutions,Safety Officer,8,0,640.35
North Substation,NS_MO_2025,PRJ-NS-1236,10-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,596.26
North Substation,NS_MO_2025,PRJ-NS-1181,10-01-2026,C-1069,Precision Welding,Safety Officer,8,0,546.47
North Substation,NS_MO_2025,PRJ-NS-1232,10-01-2026,C-1073,Precision Welding,General Labor,8,0,364.6
North Substation,NS_MO_2025,PRJ-NS-1162,10-01-2026,C-1040,Atlas Heavy Eng,Crane Operator,8,0,827.68
North Substation,NS_MO_2025,PRJ-NS-1261,10-01-2026,C-1052,PrimeFix Solutions,General Labor,8,0,351.37
North Substation,NS_MO_2025,PRJ-NS-1321,10-01-2026,C-1062,PrimeFix Solutions,General Labor,8,0,360.04
North Substation,NS_MO_2025,PRJ-NS-1327,10-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1613.75
North Substation,NS_MO_2025,PRJ-NS-1196,10-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1561.36
North Substation,NS_MO_2025,PRJ-NS-1226,10-01-2026,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1149.81
North Substation,NS_MO_2025,PRJ-NS-1322,10-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1092.18
North Substation,NS_MO_2025,PRJ-NS-1182,10-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,979.93
North Substation,NS_MO_2025,PRJ-NS-1200,10-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1666.2
North Substation,NS_MO_2025,PRJ-NS-1394,10-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,978.01
North Substation,NS_MO_2025,PRJ-NS-1263,10-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1483.4
North Substation,NS_MO_2025,PRJ-NS-1361,10-01-2026,C-1073,Precision Welding,General Labor,8,0,382.98
North Substation,NS_MO_2025,PRJ-NS-1302,10-01-2026,C-1011,Midwest Mech Pros,General Labor,8,0,409.51
North Substation,NS_MO_2025,PRJ-NS-1268,10-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1443.79
North Substation,NS_MO_2025,PRJ-NS-1393,10-01-2026,C-1003,Summit Field Techs,Millwright,8,0,671.18
North Substation,NS_MO_2025,PRJ-NS-1269,10-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,1033.78
North Substation,NS_MO_2025,PRJ-NS-1257,10-01-2026,C-1077,Precision Welding,Safety Officer,8,0,547.78
North Substation,NS_MO_2025,PRJ-NS-1356,10-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,750.97
North Substation,NS_MO_2025,PRJ-NS-1375,10-01-2026,C-1012,Midwest Mech Pros,Controls Tech,8,0,1023.59
North Substation,NS_MO_2025,PRJ-NS-1393,10-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1101.83
North Substation,NS_MO_2025,PRJ-NS-1270,10-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1353.73
North Substation,NS_MO_2025,PRJ-NS-1373,10-01-2026,C-1037,PrimeFix Solutions,Controls Tech,8,0,1060.46
North Substation,NS_MO_2025,PRJ-NS-1192,10-01-2026,C-1040,Atlas Heavy Eng,Crane Operator,8,0,821.9
North Substation,NS_MO_2025,PRJ-NS-1194,10-01-2026,C-1030,Summit Field Techs,Millwright,8,0,649.78
North Substation,NS_MO_2025,PRJ-NS-1150,10-01-2026,C-1071,PrimeFix Solutions,Crane Operator,8,0,774.29
North Substation,NS_MO_2025,PRJ-NS-1153,10-01-2026,C-1035,Summit Field Techs,General Labor,8,0,358.66
North Substation,NS_MO_2025,PRJ-NS-1159,10-01-2026,C-1041,Precision Welding,Millwright,8,0,681.1
North Substation,NS_MO_2025,PRJ-NS-1152,10-01-2026,C-1053,Precision Welding,Millwright,8,0,624.43
North Substation,NS_MO_2025,PRJ-NS-1259,10-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1613.49
North Substation,NS_MO_2025,PRJ-NS-1228,10-01-2026,C-1027,Precision Welding,Crane Operator,8,0,890.38
North Substation,NS_MO_2025,PRJ-NS-1312,10-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1664.5
North Substation,NS_MO_2025,PRJ-NS-1304,10-01-2026,C-1013,Atlas Heavy Eng,Safety Officer,8,0,581.62
North Substation,NS_MO_2025,PRJ-NS-1332,10-01-2026,C-1052,PrimeFix Solutions,General Labor,8,0,371.62
North Substation,NS_MO_2025,PRJ-NS-1258,10-01-2026,C-1060,Summit Field Techs,General Labor,8,0,484.29
North Substation,NS_MO_2025,PRJ-NS-1154,10-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1251.31
North Substation,NS_MO_2025,PRJ-NS-1189,10-01-2026,C-1074,Apex Industrial,Controls Tech,8,0,1061.4
North Substation,NS_MO_2025,PRJ-NS-1313,10-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,595.03
North Substation,NS_MO_2025,PRJ-NS-1356,10-01-2026,C-1054,Midwest Mech Pros,General Labor,8,0,394.79
North Substation,NS_MO_2025,PRJ-NS-1172,10-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,632.28
North Substation,NS_MO_2025,PRJ-NS-1372,10-01-2026,C-1066,Apex Industrial,General Labor,8,0,375.06
North Substation,NS_MO_2025,PRJ-NS-1261,10-01-2026,C-1018,Atlas Heavy Eng,Controls Tech,8,0,1105.6
North Substation,NS_MO_2025,PRJ-NS-1295,10-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,584.18
North Substation,NS_MO_2025,PRJ-NS-1187,10-01-2026,C-1028,Midwest Mech Pros,Field Engineer,8,0,1503.11
North Substation,NS_MO_2025,PRJ-NS-1304,10-01-2026,C-1059,PrimeFix Solutions,Field Engineer,8,0,1202.0
North Substation,NS_MO_2025,PRJ-NS-1215,10-01-2026,C-1001,Apex Industrial,General Labor,8,0,410.02
North Substation,NS_MO_2025,PRJ-NS-1166,10-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1584.52
North Substation,NS_MO_2025,PRJ-NS-1300,10-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1550.24
North Substation,NS_MO_2025,PRJ-NS-1276,10-01-2026,C-1003,Summit Field Techs,Millwright,8,0,707.61
North Substation,NS_MO_2025,PRJ-NS-1188,10-01-2026,C-1024,Apex Industrial,Millwright,8,0,730.83
North Substation,NS_MO_2025,PRJ-NS-1369,10-01-2026,C-1008,Apex Industrial,Safety Officer,8,0,676.81
North Substation,NS_MO_2025,PRJ-NS-1186,10-01-2026,C-1058,Midwest Mech Pros,Controls Tech,8,0,1316.66
North Substation,NS_MO_2025,PRJ-NS-1352,10-01-2026,C-1060,Summit Field Techs,General Labor,8,0,463.64
North Substation,NS_MO_2025,PRJ-NS-1197,10-01-2026,C-1051,Apex Industrial,Crane Operator,8,0,812.75
North Substation,NS_MO_2025,PRJ-NS-1325,10-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1090.09
North Substation,NS_MO_2025,PRJ-NS-1291,10-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,614.63
North Substation,NS_MO_2025,PRJ-NS-1211,10-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,708.93
North Substation,NS_MO_2025,PRJ-NS-1326,10-01-2026,C-1076,Apex Industrial,Safety Officer,8,0,644.61
North Substation,NS_MO_2025,PRJ-NS-1301,10-01-2026,C-1065,PrimeFix Solutions,Safety Officer,8,0,636.21
North Substation,NS_MO_2025,PRJ-NS-1315,10-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1157.26
North Substation,NS_MO_2025,PRJ-NS-1349,10-01-2026,C-1011,Midwest Mech Pros,General Labor,8,0,428.92
North Substation,NS_MO_2025,PRJ-NS-1207,10-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1305.22
North Substation,NS_MO_2025,PRJ-NS-1302,10-01-2026,C-1035,Summit Field Techs,General Labor,8,0,372.59
North Substation,NS_MO_2025,PRJ-NS-1366,10-01-2026,C-1066,Apex Industrial,General Labor,8,0,395.04
North Substation,NS_MO_2025,PRJ-NS-1326,10-01-2026,C-1053,Precision Welding,Millwright,8,0,630.23
North Substation,NS_MO_2025,PRJ-NS-1259,10-01-2026,C-1035,Summit Field Techs,General Labor,8,0,351.18
North Substation,NS_MO_2025,PRJ-NS-1176,10-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,1038.75
North Substation,NS_MO_2025,PRJ-NS-1378,10-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1159.77
North Substation,NS_MO_2025,PRJ-NS-1160,10-01-2026,C-1017,Summit Field Techs,Crane Operator,8,0,809.25
North Substation,NS_MO_2025,PRJ-NS-1342,10-01-2026,C-1030,Summit Field Techs,Millwright,8,0,627.42
North Substation,NS_MO_2025,PRJ-NS-1204,10-01-2026,C-1024,Apex Industrial,Millwright,8,0,745.12
North Substation,NS_MO_2025,PRJ-NS-1334,10-01-2026,C-1010,PrimeFix Solutions,Field Engineer,8,0,1613.43
North Substation,NS_MO_2025,PRJ-NS-1307,10-01-2026,C-1066,Apex Industrial,General Labor,8,0,380.48
North Substation,NS_MO_2025,PRJ-NS-1226,10-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1544.31
North Substation,NS_MO_2025,PRJ-NS-1329,10-01-2026,C-1067,PrimeFix Solutions,Millwright,8,0,751.34
North Substation,NS_MO_2025,PRJ-NS-1255,10-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,683.67
North Substation,NS_MO_2025,PRJ-NS-1194,10-01-2026,C-1046,Precision Welding,General Labor,8,0,431.43
North Substation,NS_MO_2025,PRJ-NS-1226,10-01-2026,C-1001,Apex Industrial,General Labor,8,0,405.37
North Substation,NS_MO_2025,PRJ-NS-1353,10-01-2026,C-1073,Precision Welding,General Labor,8,0,359.68
North Substation,NS_MO_2025,PRJ-NS-1323,10-01-2026,C-1079,Precision Welding,Crane Operator,8,0,737.03
North Substation,NS_MO_2025,PRJ-NS-1388,10-01-2026,C-1045,Midwest Mech Pros,Crane Operator,8,0,845.02
North Substation,NS_MO_2025,PRJ-NS-1185,10-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1673.85
North Substation,NS_MO_2025,PRJ-NS-1206,10-01-2026,C-1026,Precision Welding,Controls Tech,8,0,1089.32
North Substation,NS_MO_2025,PRJ-NS-1190,10-01-2026,C-1021,Summit Field Techs,Millwright,8,0,646.55
North Substation,NS_MO_2025,PRJ-NS-1342,10-01-2026,C-1031,Summit Field Techs,Crane Operator,8,0,754.71
North Substation,NS_MO_2025,PRJ-NS-1244,10-01-2026,C-1078,Atlas Heavy Eng,Millwright,8,0,692.99
North Substation,NS_MO_2025,PRJ-NS-1317,10-01-2026,C-1000,PrimeFix Solutions,Millwright,8,0,681.37
North Substation,NS_MO_2025,PRJ-NS-1188,10-01-2026,C-1003,Summit Field Techs,Millwright,8,0,662.44
North Substation,NS_MO_2025,PRJ-NS-1390,10-01-2026,C-1062,PrimeFix Solutions,General Labor,8,0,395.2
North Substation,NS_MO_2025,PRJ-NS-1222,11-01-2026,C-1041,Precision Welding,Millwright,8,0,727.11
North Substation,NS_MO_2025,PRJ-NS-1154,11-01-2026,C-1020,Midwest Mech Pros,Field Engineer,8,0,1177.76
North Substation,NS_MO_2025,PRJ-NS-1288,11-01-2026,C-1077,Precision Welding,Safety Officer,8,0,554.45
North Substation,NS_MO_2025,PRJ-NS-1190,11-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1406.65
North Substation,NS_MO_2025,PRJ-NS-1356,11-01-2026,C-1054,Midwest Mech Pros,General Labor,8,0,410.88
North Substation,NS_MO_2025,PRJ-NS-1311,11-01-2026,C-1039,PrimeFix Solutions,Field Engineer,8,0,1522.37
North Substation,NS_MO_2025,PRJ-NS-1176,11-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,1037.79
North Substation,NS_MO_2025,PRJ-NS-1324,11-01-2026,C-1078,Atlas Heavy Eng,Millwright,8,0,699.06
North Substation,NS_MO_2025,PRJ-NS-1394,11-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,1047.12
North Substation,NS_MO_2025,PRJ-NS-1300,11-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1652.47
North Substation,NS_MO_2025,PRJ-NS-1393,11-01-2026,C-1003,Summit Field Techs,Millwright,8,0,674.96
North Substation,NS_MO_2025,PRJ-NS-1204,11-01-2026,C-1024,Apex Industrial,Millwright,8,0,740.31
North Substation,NS_MO_2025,PRJ-NS-1313,11-01-2026,C-1005,Atlas Heavy Eng,Millwright,8,0,633.14
North Substation,NS_MO_2025,PRJ-NS-1206,11-01-2026,C-1026,Precision Welding,Controls Tech,8,0,1030.21
North Substation,NS_MO_2025,PRJ-NS-1269,11-01-2026,C-1029,Midwest Mech Pros,Controls Tech,8,0,992.66
North Substation,NS_MO_2025,PRJ-NS-1166,11-01-2026,C-1023,Summit Field Techs,Field Engineer,8,0,1645.04
North Substation,NS_MO_2025,PRJ-NS-1183,11-01-2026,C-1078,Atlas Heavy Eng,Millwright,8,0,690.36
North Substation,NS_MO_2025,PRJ-NS-1246,11-01-2026,C-1079,Precision Welding,Crane Operator,8,0,749.72
North Substation,NS_MO_2025,PRJ-NS-1379,11-01-2026,C-1019,Midwest Mech Pros,Controls Tech,8,0,1091.0
North Substation,NS_MO_2025,PRJ-NS-1181,11-01-2026,C-1078,Atlas Heavy Eng,Millwright,8,0,692.03
North Substation,NS_MO_2025,PRJ-NS-1191,11-01-2026,C-1047,Atlas Heavy Eng,Millwright,8,0,588.94
North Substation,NS_MO_2025,PRJ-NS-1226,11-01-2026,C-1001,Apex Industrial,General Labor,8,0,411.98
North Substation,NS_MO_2025,PRJ-NS-1153,11-01-2026,C-1035,Summit Field Techs,General Labor,8,0,377.27
North Substation,NS_MO_2025,PRJ-NS-1342,11-01-2026,C-1030,Summit Field Techs,Millwright,8,0,629.3
North Substation,NS_MO_2025,PRJ-NS-1207,11-01-2026,C-1006,Apex Industrial,Field Engineer,8,0,1405.19
North Substation,NS_MO_2025,PRJ-NS-1258,11-01-2026,C-1060,Summit Field Techs,General Labor,8,0,456.48
